datetime,agency_cd,site_no,Discharge_ft3_s,Discharge_ft3_s_cd,Phosphorus_unfiltered_mg_L,Phosphorus_unfiltered_mg_L_cd,Phosphorus_unfiltered_lbs_d,Phosphorus_unfiltered_lbs_d_cd,SSC_mg_L,SSC_mg_L_cd,SSDischarge_tons_d,SSDischarge_tons_d_cd,Orthophosphate_filtered_mg_L,Orthophosphate_filtered_mg_L_cd,Orthophosphate_dissolved_lbs_d,Orthophosphate_dissolved_lbs_d_cd,Ammonia_OrgN_unfiltered_mg_L,Ammonia_OrgN_unfiltered_mg_L_cd,Ammonia_OrgN_unfiltered_lbs_d,Ammonia_OrgN_unfiltered_lbs_d_cd,Ammonia_filtered_mg_L,Ammonia_filtered_mg_L_cd,Ammonia_dissolved_lbs_d,Ammonia_dissolved_lbs_d_cd,N03_NO2_filtered_mg_L,N03_NO2_filtered_mg_L_cd,N03_NO2_dissolved_lbs_d,N03_NO2_dissolved_lbs_d_cd,Temp_Max_C,Temp_Max_C_cd,Temp_Min_C,Temp_Min_C_cd,Temp_Mean_C,Temp_Mean_C_cd,Precip_total_inches,Precip_total_inches_cd
1991-10-08,USGS,05427718,11,A,0.053,A,3.03,A,32,A,0.90,A,0.027,A,1.52,A,,,,,,,,,,,,,,,,,,,,
1991-10-09,USGS,05427718,10,A,0.051,A,2.80,A,31,A,0.84,A,0.026,A,1.40,A,,,,,,,,,,,,,,,,,,,,
1991-10-10,USGS,05427718,9.8,A,0.049,A,2.60,A,30,A,0.79,A,0.025,A,1.30,A,,,,,,,,,,,,,,,,,,,,
1991-10-11,USGS,05427718,9.6,A,0.047,A,2.46,A,29,A,0.75,A,0.024,A,1.23,A,,,,,,,,,,,,,,,,,,,,
1991-10-12,USGS,05427718,9.1,A,0.045,A,2.24,A,28,A,0.68,A,0.023,A,1.12,A,,,,,,,,,,,,,,,,,,,,
1991-10-13,USGS,05427718,9.1,A,0.044,A,2.13,A,27,A,0.66,A,0.022,A,1.06,A,,,,,,,,,,,,,,,,,,,,
1991-10-14,USGS,05427718,9.7,A,0.042,A,2.19,A,26,A,0.68,A,0.021,A,1.10,A,,,,,,,,,,,,,,,,,,,,
1991-10-15,USGS,05427718,11,A,0.084,A,6.25,A,44,A,1.6,A,0.025,A,1.69,A,,,,,,,,,,,,,,,,,,,,
1991-10-16,USGS,05427718,9.3,A,0.110,A,5.56,A,74,A,1.9,A,0.026,A,1.32,A,,,,,,,,,,,,,,,,,,,,
1991-10-17,USGS,05427718,9.0,A,0.053,A,2.57,A,58,A,1.4,A,0.020,A,1.00,A,,,,,,,,,,,,,,,,,,,,
1991-10-18,USGS,05427718,9.0,A,0.048,A,2.36,A,50,A,1.2,A,0.020,A,0.98,A,,,,,,,,,,,,,,,,,,,,
1991-10-19,USGS,05427718,9.3,A,0.047,A,2.34,A,43,A,1.1,A,0.020,A,1.00,A,,,,,,,,,,,,,,,,,,,,
1991-10-20,USGS,05427718,9.1,A,0.045,A,2.22,A,37,A,0.90,A,0.020,A,0.98,A,,,,,,,,,,,,,,,,,,,,
1991-10-21,USGS,05427718,9.5,A,0.044,A,2.25,A,31,A,0.81,A,0.020,A,1.03,A,,,,,,,,,,,,,,,,,,,,
1991-10-22,USGS,05427718,9.0,A,0.043,A,2.08,A,27,A,0.66,A,0.020,A,0.98,A,,,,,,,,,,,,,,,,,,,,
1991-10-23,USGS,05427718,9.0,A,0.041,A,2.02,A,23,A,0.57,A,0.020,A,0.98,A,,,,,,,,,,,,,,,,,,,,
1991-10-24,USGS,05427718,15,A,0.135,A,15.9,A,49,A,2.8,A,0.071,A,8.41,A,,,,,,,,,,,,,,,,,,,,
1991-10-25,USGS,05427718,76,A,0.811,A,348,A,285,A,63,A,0.456,A,191,A,,,,,,,,,,,,,,,,,,,,
1991-10-26,USGS,05427718,36,A,0.434,A,86.0,A,44,A,4.4,A,0.299,A,59.1,A,,,,,,,,,,,,,,,,,,,,
1991-10-27,USGS,05427718,28,A,0.272,A,41.0,A,31,A,2.3,A,0.182,A,27.4,A,,,,,,,,,,,,,,,,,,,,
1991-10-28,USGS,05427718,22,A,0.173,A,20.9,A,24,A,1.5,A,0.107,A,13.0,A,,,,,,,,,,,,,,,,,,,,
1991-10-29,USGS,05427718,28,A,0.130,A,19.5,A,34,A,2.6,A,0.091,A,13.6,A,,,,,,,,,,,,,,,,,,,,
1991-10-30,USGS,05427718,25,A,0.179,A,23.9,A,34,A,2.3,A,0.113,A,15.1,A,,,,,,,,,,,,,,,,,,,,
1991-10-31,USGS,05427718,21,A,0.306,A,34.0,A,27,A,1.5,A,0.155,A,17.3,A,,,,,,,,,,,,,,,,,,,,
1991-11-01,USGS,05427718,37,A,0.514,A,110,A,56,A,6.6,A,0.313,A,68.3,A,,,,,,,,,,,,,,,,,,,,
1991-11-02,USGS,05427718,32,A,0.408,A,73.6,A,47,A,4.3,A,0.259,A,46.5,A,,,,,,,,,,,,,,,,,,,,
1991-11-03,USGS,05427718,22,A,0.203,A,24.5,A,24,A,1.5,A,0.136,A,16.4,A,,,,,,,,,,,,,,,,,,,,
1991-11-04,USGS,05427718,18,A,0.128,A,12.7,A,16,A,0.82,A,0.085,A,8.50,A,,,,,,,,,,,,,,,,,,,,
1991-11-05,USGS,05427718,17,A,0.120,A,10.8,A,16,A,0.73,A,0.074,A,6.66,A,,,,,,,,,,,,,,,,,,,,
1991-11-06,USGS,05427718,16,A,0.113,A,9.62,A,16,A,0.68,A,0.064,A,5.46,A,,,,,,,,,,,,,,,,,,,,
1991-11-07,USGS,05427718,14,A,0.107,A,8.03,A,16,A,0.60,A,0.056,A,4.17,A,,,,,,,,,,,,,,,,,,,,
1991-11-08,USGS,05427718,13,A,0.100,A,7.30,A,16,A,0.57,A,0.048,A,3.49,A,,,,,,,,,,,,,,,,,,,,
1991-11-09,USGS,05427718,13,A,0.095,A,6.76,A,16,A,0.56,A,0.042,A,2.98,A,,,,,,,,,,,,,,,,,,,,
1991-11-10,USGS,05427718,13,A,0.089,A,6.20,A,16,A,0.54,A,0.036,A,2.51,A,,,,,,,,,,,,,,,,,,,,
1991-11-11,USGS,05427718,13,A,0.084,A,5.85,A,15,A,0.53,A,0.031,A,2.18,A,,,,,,,,,,,,,,,,,,,,
1991-11-12,USGS,05427718,13,A,0.079,A,5.51,A,15,A,0.53,A,0.027,A,1.89,A,,,,,,,,,,,,,,,,,,,,
1991-11-13,USGS,05427718,13,A,0.075,A,5.40,A,15,A,0.55,A,0.024,A,1.70,A,,,,,,,,,,,,,,,,,,,,
1991-11-14,USGS,05427718,16,A,0.093,A,8.34,A,18,A,0.79,A,0.023,A,1.96,A,,,,,,,,,,,,,,,,,,,,
1991-11-15,USGS,05427718,28,A,0.271,A,42.5,A,41,A,3.2,A,0.104,A,16.4,A,,,,,,,,,,,,,,,,,,,,
1991-11-16,USGS,05427718,23,A,0.171,A,21.7,A,18,A,1.2,A,0.066,A,8.17,A,,,,,,,,,,,,,,,,,,,,
1991-11-17,USGS,05427718,19,A,0.118,A,12.4,A,25,A,1.4,A,0.065,A,6.87,A,,,,,,,,,,,,,,,,,,,,
1991-11-18,USGS,05427718,33,A,0.285,A,51.7,A,51,A,4.7,A,0.182,A,33.0,A,,,,,,,,,,,,,,,,,,,,
1991-11-19,USGS,05427718,25,A,0.193,A,26.7,A,25,A,1.7,A,0.154,A,21.3,A,,,,,,,,,,,,,,,,,,,,
1991-11-20,USGS,05427718,21,A,0.104,A,11.7,A,19,A,1.1,A,0.081,A,9.11,A,,,,,,,,,,,,,,,,,,,,
1991-11-21,USGS,05427718,18,A,0.087,A,8.64,A,18,A,0.90,A,0.063,A,6.28,A,,,,,,,,,,,,,,,,,,,,
1991-11-22,USGS,05427718,17,A,0.083,A,7.69,A,18,A,0.84,A,0.055,A,5.14,A,,,,,,,,,,,,,,,,,,,,
1991-11-23,USGS,05427718,23,A,0.109,A,14.1,A,27,A,1.7,A,0.069,A,8.97,A,,,,,,,,,,,,,,,,,,,,
1991-11-24,USGS,05427718,22,A,0.103,A,12.4,A,28,A,1.7,A,0.068,A,8.19,A,,,,,,,,,,,,,,,,,,,,
1991-11-25,USGS,05427718,16,A:e,0.089,A,7.66,A,26,A,1.1,A,0.057,A,4.92,A,,,,,,,,,,,,,,,,,,,,
1991-11-26,USGS,05427718,15,A:e,0.087,A,7.01,A,24,A,0.98,A,0.052,A,4.25,A,,,,,,,,,,,,,,,,,,,,
1991-11-27,USGS,05427718,15,A:e,0.085,A,6.85,A,23,A,0.93,A,0.048,A,3.92,A,,,,,,,,,,,,,,,,,,,,
1991-11-28,USGS,05427718,15,A:e,0.083,A,6.69,A,22,A,0.87,A,0.045,A,3.61,A,,,,,,,,,,,,,,,,,,,,
1991-11-29,USGS,05427718,17,A,0.094,A,9.08,A,25,A,1.2,A,0.048,A,4.53,A,,,,,,,,,,,,,,,,,,,,
1991-11-30,USGS,05427718,44,A,0.331,A,81.3,A,114,A,14,A,0.203,A,49.4,A,,,,,,,,,,,,,,,,,,,,
1991-12-01,USGS,05427718,27,A,0.166,A,24.4,A,65,A,4.7,A,0.121,A,17.8,A,,,,,,,,,,,,,,,,,,,,
1991-12-02,USGS,05427718,18,A:e,0.098,A,9.54,A,50,A,2.4,A,0.078,A,7.57,A,,,,,,,,,,,,,,,,,,,,
1991-12-03,USGS,05427718,16,A:e,0.093,A,8.05,A,43,A,1.9,A,0.073,A,6.28,A,,,,,,,,,,,,,,,,,,,,
1991-12-04,USGS,05427718,15,A:e,0.089,A,7.18,A,38,A,1.5,A,0.068,A,5.50,A,,,,,,,,,,,,,,,,,,,,
1991-12-05,USGS,05427718,14,A:e,0.084,A,6.37,A,35,A,1.3,A,0.063,A,4.80,A,,,,,,,,,,,,,,,,,,,,
1991-12-06,USGS,05427718,14,A:e,0.080,A,6.06,A,32,A,1.2,A,0.059,A,4.48,A,,,,,,,,,,,,,,,,,,,,
1991-12-07,USGS,05427718,15,A:e,0.076,A,6.18,A,30,A,1.2,A,0.055,A,4.49,A,,,,,,,,,,,,,,,,,,,,
1991-12-08,USGS,05427718,19,A,0.073,A,7.29,A,27,A,1.4,A,0.052,A,5.20,A,,,,,,,,,,,,,,,,,,,,
1991-12-09,USGS,05427718,19,A,0.069,A,7.12,A,25,A,1.3,A,0.048,A,4.99,A,,,,,,,,,,,,,,,,,,,,
1991-12-10,USGS,05427718,17,A,0.066,A,6.14,A,23,A,1.1,A,0.045,A,4.23,A,,,,,,,,,,,,,,,,,,,,
1991-12-11,USGS,05427718,17,A,0.062,A,5.60,A,21,A,0.96,A,0.042,A,3.78,A,,,,,,,,,,,,,,,,,,,,
1991-12-12,USGS,05427718,26,A,0.203,A,33.1,A,64,A,5.1,A,0.108,A,17.5,A,,,,,,,,,,,,,,,,,,,,
1991-12-13,USGS,05427718,28,A,0.221,A,33.3,A,35,A,2.7,A,0.132,A,20.0,A,,,,,,,,,,,,,,,,,,,,
1991-12-14,USGS,05427718,19,A:e,0.166,A,17.0,A,27,A,1.4,A,0.096,A,9.84,A,,,,,,,,,,,,,,,,,,,,
1991-12-15,USGS,05427718,17,A:e,0.132,A,12.1,A,25,A,1.2,A,0.071,A,6.50,A,,,,,,,,,,,,,,,,,,,,
1991-12-16,USGS,05427718,15,A:e,0.104,A,8.45,A,24,A,0.95,A,0.052,A,4.24,A,,,,,,,,,,,,,,,,,,,,
1991-12-17,USGS,05427718,14,A:e,0.083,A,6.25,A,22,A,0.82,A,0.039,A,2.92,A,,,,,,,,,,,,,,,,,,,,
1991-12-18,USGS,05427718,14,A:e,0.066,A,4.95,A,20,A,0.76,A,0.029,A,2.16,A,,,,,,,,,,,,,,,,,,,,
1991-12-19,USGS,05427718,14,A,0.052,A,3.82,A,19,A,0.69,A,0.021,A,1.54,A,,,,,,,,,,,,,,,,,,,,
1991-12-20,USGS,05427718,14,A,0.049,A,3.58,A,20,A,0.72,A,0.019,A,1.36,A,,,,,,,,,,,,,,,,,,,,
1991-12-21,USGS,05427718,14,A,0.047,A,3.60,A,21,A,0.80,A,0.017,A,1.29,A,,,,,,,,,,,,,,,,,,,,
1991-12-22,USGS,05427718,14,A,0.046,A,3.54,A,23,A,0.87,A,0.016,A,1.20,A,,,,,,,,,,,,,,,,,,,,
1991-12-23,USGS,05427718,14,A,0.045,A,3.44,A,25,A,0.94,A,0.014,A,1.10,A,,,,,,,,,,,,,,,,,,,,
1991-12-24,USGS,05427718,14,A,0.044,A,3.21,A,26,A,0.97,A,0.013,A,0.96,A,,,,,,,,,,,,,,,,,,,,
1991-12-25,USGS,05427718,13,A,0.042,A,3.08,A,28,A,1.0,A,0.012,A,0.87,A,,,,,,,,,,,,,,,,,,,,
1991-12-26,USGS,05427718,14,A,0.041,A,3.02,A,31,A,1.1,A,0.011,A,0.81,A,,,,,,,,,,,,,,,,,,,,
1991-12-27,USGS,05427718,13,A,0.040,A,2.88,A,33,A,1.2,A,0.010,A,0.73,A,,,,,,,,,,,,,,,,,,,,
1991-12-28,USGS,05427718,13,A,0.039,A,2.77,A,33,A,1.2,A,0.010,A,0.73,A,,,,,,,,,,,,,,,,,,,,
1991-12-29,USGS,05427718,13,A,0.037,A,2.67,A,32,A,1.1,A,0.010,A,0.75,A,,,,,,,,,,,,,,,,,,,,
1991-12-30,USGS,05427718,13,A,0.036,A,2.56,A,31,A,1.1,A,0.011,A,0.76,A,,,,,,,,,,,,,,,,,,,,
1991-12-31,USGS,05427718,13,A,0.034,A,2.46,A,31,A,1.1,A,0.011,A,0.78,A,,,,,,,,,,,,,,,,,,,,
1992-01-01,USGS,05427718,13,A,0.033,A,2.37,A,30,A,1.1,A,0.011,A,0.79,A,,,,,,,,,,,,,,,,,,,,
1992-01-02,USGS,05427718,13,A,0.032,A,2.28,A,29,A,1.1,A,0.011,A,0.81,A,,,,,,,,,,,,,,,,,,,,
1992-01-03,USGS,05427718,13,A,0.030,A,2.19,A,29,A,1.0,A,0.011,A,0.82,A,,,,,,,,,,,,,,,,,,,,
1992-01-04,USGS,05427718,13,A,0.029,A,2.10,A,28,A,1.0,A,0.012,A,0.84,A,,,,,,,,,,,,,,,,,,,,
1992-01-05,USGS,05427718,13,A,0.028,A,2.02,A,28,A,0.99,A,0.012,A,0.86,A,,,,,,,,,,,,,,,,,,,,
1992-01-06,USGS,05427718,13,A,0.027,A,1.94,A,27,A,0.97,A,0.012,A,0.87,A,,,,,,,,,,,,,,,,,,,,
1992-01-07,USGS,05427718,13,A,0.026,A,1.87,A,27,A,0.95,A,0.012,A,0.89,A,,,,,,,,,,,,,,,,,,,,
1992-01-08,USGS,05427718,14,A,0.025,A,1.85,A,26,A,0.96,A,0.013,A,0.94,A,,,,,,,,,,,,,,,,,,,,
1992-01-09,USGS,05427718,15,A,0.024,A,2.01,A,25,A,1.1,A,0.013,A,1.08,A,,,,,,,,,,,,,,,,,,,,
1992-01-10,USGS,05427718,15,A,0.023,A,1.87,A,25,A,1.0,A,0.013,A,1.07,A,,,,,,,,,,,,,,,,,,,,
1992-01-11,USGS,05427718,14,A,0.022,A,1.72,A,24,A,0.95,A,0.013,A,1.04,A,,,,,,,,,,,,,,,,,,,,
1992-01-12,USGS,05427718,15,A,0.021,A,1.73,A,24,A,0.97,A,0.014,A,1.11,A,,,,,,,,,,,,,,,,,,,,
1992-01-13,USGS,05427718,17,A,0.020,A,1.83,A,23,A,1.0,A,0.014,A,1.25,A,,,,,,,,,,,,,,,,,,,,
1992-01-14,USGS,05427718,13,A:e,0.020,A,1.38,A,23,A,0.81,A,0.014,A,1.00,A,,,,,,,,,,,,,,,,,,,,
1992-01-15,USGS,05427718,12,A:e,0.019,A,1.23,A,23,A,0.73,A,0.015,A,0.94,A,,,,,,,,,,,,,,,,,,,,
1992-01-16,USGS,05427718,11,A:e,0.018,A,1.08,A,22,A,0.65,A,0.015,A,0.88,A,,,,,,,,,,,,,,,,,,,,
1992-01-17,USGS,05427718,11,A:e,0.017,A,1.04,A,22,A,0.64,A,0.015,A,0.90,A,,,,,,,,,,,,,,,,,,,,
1992-01-18,USGS,05427718,11,A:e,0.017,A,1.00,A,21,A,0.63,A,0.015,A,0.92,A,,,,,,,,,,,,,,,,,,,,
1992-01-19,USGS,05427718,12,A:e,0.016,A,1.05,A,21,A,0.67,A,0.016,A,1.02,A,,,,,,,,,,,,,,,,,,,,
1992-01-20,USGS,05427718,13,A:e,0.016,A,1.09,A,20,A,0.71,A,0.016,A,1.13,A,,,,,,,,,,,,,,,,,,,,
1992-01-21,USGS,05427718,13,A,0.015,A,1.04,A,20,A,0.70,A,0.016,A,1.15,A,,,,,,,,,,,,,,,,,,,,
1992-01-22,USGS,05427718,12,A,0.014,A,0.93,A,20,A,0.63,A,0.017,A,1.08,A,,,,,,,,,,,,,,,,,,,,
1992-01-23,USGS,05427718,12,A,0.014,A,0.93,A,19,A,0.64,A,0.017,A,1.15,A,,,,,,,,,,,,,,,,,,,,
1992-01-24,USGS,05427718,11,A:e,0.013,A,0.79,A,19,A,0.56,A,0.017,A,1.03,A,,,,,,,,,,,,,,,,,,,,
1992-01-25,USGS,05427718,11,A:e,0.013,A,0.76,A,18,A,0.54,A,0.018,A,1.05,A,,,,,,,,,,,,,,,,,,,,
1992-01-26,USGS,05427718,11,A,0.012,A,0.73,A,18,A,0.53,A,0.018,A,1.07,A,,,,,,,,,,,,,,,,,,,,
1992-01-27,USGS,05427718,11,A,0.012,A,0.69,A,18,A,0.51,A,0.018,A,1.08,A,,,,,,,,,,,,,,,,,,,,
1992-01-28,USGS,05427718,11,A,0.011,A,0.66,A,17,A,0.50,A,0.019,A,1.10,A,,,,,,,,,,,,,,,,,,,,
1992-01-29,USGS,05427718,11,A,0.011,A,0.63,A,17,A,0.49,A,0.019,A,1.12,A,,,,,,,,,,,,,,,,,,,,
1992-01-30,USGS,05427718,11,A,0.010,A,0.61,A,17,A,0.48,A,0.020,A,1.14,A,,,,,,,,,,,,,,,,,,,,
1992-01-31,USGS,05427718,11,A,0.010,A,0.59,A,16,A,0.47,A,0.020,A,1.16,A,,,,,,,,,,,,,,,,,,,,
1992-02-01,USGS,05427718,11,A,0.011,A,0.61,A,16,A,0.47,A,0.020,A,1.15,A,,,,,,,,,,,,,,,,,,,,
1992-02-02,USGS,05427718,11,A,0.011,A,0.66,A,16,A,0.48,A,0.020,A,1.20,A,,,,,,,,,,,,,,,,,,,,
1992-02-03,USGS,05427718,15,A,0.012,A,0.93,A,16,A,0.64,A,0.020,A,1.58,A,,,,,,,,,,,,,,,,,,,,
1992-02-04,USGS,05427718,14,A,0.012,A,0.95,A,16,A,0.62,A,0.020,A,1.54,A,,,,,,,,,,,,,,,,,,,,
1992-02-05,USGS,05427718,12,A,0.013,A,0.82,A,16,A,0.51,A,0.020,A,1.26,A,,,,,,,,,,,,,,,,,,,,
1992-02-06,USGS,05427718,11,A,0.014,A,0.86,A,16,A,0.50,A,0.020,A,1.24,A,,,,,,,,,,,,,,,,,,,,
1992-02-07,USGS,05427718,11,A,0.015,A,0.89,A,16,A,0.49,A,0.020,A,1.23,A,,,,,,,,,,,,,,,,,,,,
1992-02-08,USGS,05427718,11,A:e,0.015,A,0.92,A,16,A,0.48,A,0.020,A,1.19,A,,,,,,,,,,,,,,,,,,,,
1992-02-09,USGS,05427718,11,A:e,0.016,A,0.97,A,16,A,0.48,A,0.020,A,1.19,A,,,,,,,,,,,,,,,,,,,,
1992-02-10,USGS,05427718,11,A,0.017,A,1.00,A,16,A,0.47,A,0.020,A,1.17,A,,,,,,,,,,,,,,,,,,,,
1992-02-11,USGS,05427718,10,A,0.018,A,1.03,A,16,A,0.45,A,0.020,A,1.13,A,,,,,,,,,,,,,,,,,,,,
1992-02-12,USGS,05427718,10,A:e,0.019,A,1.04,A,16,A,0.43,A,0.020,A,1.08,A,,,,,,,,,,,,,,,,,,,,
1992-02-13,USGS,05427718,10,A:e,0.020,A,1.10,A,16,A,0.43,A,0.020,A,1.08,A,,,,,,,,,,,,,,,,,,,,
1992-02-14,USGS,05427718,10,A,0.021,A,1.18,A,16,A,0.44,A,0.020,A,1.10,A,,,,,,,,,,,,,,,,,,,,
1992-02-15,USGS,05427718,10,A,0.023,A,1.28,A,16,A,0.45,A,0.020,A,1.13,A,,,,,,,,,,,,,,,,,,,,
1992-02-16,USGS,05427718,11,A,0.024,A,1.36,A,16,A,0.46,A,0.020,A,1.14,A,,,,,,,,,,,,,,,,,,,,
1992-02-17,USGS,05427718,11,A,0.025,A,1.44,A,16,A,0.46,A,0.020,A,1.14,A,,,,,,,,,,,,,,,,,,,,
1992-02-18,USGS,05427718,12,A,0.027,A,1.67,A,16,A,0.50,A,0.020,A,1.25,A,,,,,,,,,,,,,,,,,,,,
1992-02-19,USGS,05427718,13,A,0.028,A,1.92,A,16,A,0.55,A,0.020,A,1.37,A,,,,,,,,,,,,,,,,,,,,
1992-02-20,USGS,05427718,14,A,0.073,A,6.67,A,26,A,1.1,A,0.042,A,3.72,A,,,,,,,,,,,,,,,,,,,,
1992-02-21,USGS,05427718,17,A,0.230,A,20.8,A,36,A,1.6,A,0.121,A,11.0,A,,,,,,,,,,,,,,,,,,,,
1992-02-22,USGS,05427718,18,A,0.329,A,38.9,A,47,A,2.8,A,0.146,A,16.2,A,,,,,,,,,,,,,,,,,,,,
1992-02-23,USGS,05427718,27,A,0.581,A,88.6,A,77,A,6.6,A,0.271,A,42.1,A,,,,,,,,,,,,,,,,,,,,
1992-02-24,USGS,05427718,25,A,0.664,A,92.7,A,40,A,2.9,A,0.320,A,44.8,A,,,,,,,,,,,,,,,,,,,,
1992-02-25,USGS,05427718,18,A,0.419,A,40.8,A,28,A,1.4,A,0.226,A,22.0,A,,,,,,,,,,,,,,,,,,,,
1992-02-26,USGS,05427718,18,A,0.334,A,33.4,A,39,A,2.1,A,0.189,A,18.5,A,,,,,,,,,,,,,,,,,,,,
1992-02-27,USGS,05427718,55,A,0.742,A,323,A,239,A,62,A,0.334,A,136,A,,,,,,,,,,,,,,,,,,,,
1992-02-28,USGS,05427718,90,A,1.18,A,594,A,172,A,43,A,0.740,A,376,A,,,,,,,,,,,,,,,,,,,,
1992-02-29,USGS,05427718,64,A,1.24,A,428,A,113,A,20,A,0.868,A,300,A,,,,,,,,,,,,,,,,,,,,
1992-03-01,USGS,05427718,62,A,1.09,A,377,A,175,A,33,A,0.726,A,246,A,,,,,,,,,,,,,,,,,,,,
1992-03-02,USGS,05427718,66,A,0.762,A,292,A,162,A,34,A,0.548,A,210,A,,,,,,,,,,,,,,,,,,,,
1992-03-03,USGS,05427718,33,A,0.433,A,77.5,A,51,A,4.6,A,0.289,A,51.7,A,,,,,,,,,,,,,,,,,,,,
1992-03-04,USGS,05427718,27,A,0.271,A,40.1,A,37,A,2.7,A,0.178,A,26.2,A,,,,,,,,,,,,,,,,,,,,
1992-03-05,USGS,05427718,24,A,0.209,A,27.6,A,32,A,2.1,A,0.140,A,18.5,A,,,,,,,,,,,,,,,,,,,,
1992-03-06,USGS,05427718,25,A,0.170,A,22.9,A,28,A,1.9,A,0.110,A,14.9,A,,,,,,,,,,,,,,,,,,,,
1992-03-07,USGS,05427718,26,A,0.139,A,19.7,A,25,A,1.8,A,0.087,A,12.4,A,,,,,,,,,,,,,,,,,,,,
1992-03-08,USGS,05427718,23,A,0.113,A,14.3,A,22,A,1.4,A,0.069,A,8.72,A,,,,,,,,,,,,,,,,,,,,
1992-03-09,USGS,05427718,32,A,0.179,A,31.9,A,33,A,2.9,A,0.100,A,17.7,A,,,,,,,,,,,,,,,,,,,,
1992-03-10,USGS,05427718,26,A,0.161,A,23.0,A,24,A,1.7,A,0.091,A,13.0,A,,,,,,,,,,,,,,,,,,,,
1992-03-11,USGS,05427718,22,A,0.143,A,17.4,A,23,A,1.4,A,0.072,A,8.70,A,,,,,,,,,,,,,,,,,,,,
1992-03-12,USGS,05427718,18,A,0.109,A,10.7,A,20,A,0.98,A,0.065,A,6.37,A,,,,,,,,,,,,,,,,,,,,
1992-03-13,USGS,05427718,16,A,0.093,A,8.06,A,20,A,0.86,A,0.061,A,5.28,A,,,,,,,,,,,,,,,,,,,,
1992-03-14,USGS,05427718,16,A,0.086,A,7.29,A,20,A,0.83,A,0.057,A,4.79,A,,,,,,,,,,,,,,,,,,,,
1992-03-15,USGS,05427718,15,A,0.080,A,6.38,A,20,A,0.78,A,0.053,A,4.19,A,,,,,,,,,,,,,,,,,,,,
1992-03-16,USGS,05427718,15,A,0.075,A,6.07,A,19,A,0.79,A,0.049,A,3.99,A,,,,,,,,,,,,,,,,,,,,
1992-03-17,USGS,05427718,17,A,0.070,A,6.56,A,19,A,0.91,A,0.046,A,4.32,A,,,,,,,,,,,,,,,,,,,,
1992-03-18,USGS,05427718,16,A,0.065,A,5.54,A,19,A,0.82,A,0.043,A,3.66,A,,,,,,,,,,,,,,,,,,,,
1992-03-19,USGS,05427718,15,A,0.060,A,4.85,A,19,A,0.77,A,0.040,A,3.20,A,,,,,,,,,,,,,,,,,,,,
1992-03-20,USGS,05427718,15,A,0.056,A,4.53,A,19,A,0.77,A,0.037,A,2.99,A,,,,,,,,,,,,,,,,,,,,
1992-03-21,USGS,05427718,15,A,0.052,A,4.21,A,19,A,0.76,A,0.034,A,2.78,A,,,,,,,,,,,,,,,,,,,,
1992-03-22,USGS,05427718,15,A,0.048,A,3.98,A,19,A,0.77,A,0.032,A,2.64,A,,,,,,,,,,,,,,,,,,,,
1992-03-23,USGS,05427718,15,A,0.045,A,3.63,A,19,A,0.75,A,0.030,A,2.41,A,,,,,,,,,,,,,,,,,,,,
1992-03-24,USGS,05427718,17,A,0.042,A,3.95,A,19,A,0.87,A,0.028,A,2.62,A,,,,,,,,,,,,,,,,,,,,
1992-03-25,USGS,05427718,20,A,0.039,A,4.27,A,18,A,1.0,A,0.026,A,2.84,A,,,,,,,,,,,,,,,,,,,,
1992-03-26,USGS,05427718,19,A,0.036,A,3.70,A,18,A,0.93,A,0.024,A,2.46,A,,,,,,,,,,,,,,,,,,,,
1992-03-27,USGS,05427718,16,A,0.034,A,3.00,A,18,A,0.81,A,0.023,A,2.00,A,,,,,,,,,,,,,,,,,,,,
1992-03-28,USGS,05427718,16,A,0.031,A,2.67,A,18,A,0.77,A,0.021,A,1.78,A,,,,,,,,,,,,,,,,,,,,
1992-03-29,USGS,05427718,17,A,0.095,A,9.37,A,46,A,2.8,A,0.022,A,2.09,A,,,,,,,,,,,,,,,,,,,,
1992-03-30,USGS,05427718,18,A,0.079,A,7.60,A,24,A,1.1,A,0.017,A,1.64,A,,,,,,,,,,,,,,,,,,,,
1992-03-31,USGS,05427718,17,A,0.051,A,4.69,A,22,A,1.0,A,0.014,A,1.32,A,,,,,,,,,,,,,,,,,,,,
1992-04-01,USGS,05427718,16,A,0.033,A,2.87,A,21,A,0.93,A,0.012,A,1.06,A,,,,,,,,,,,,,,,,,,,,
1992-04-02,USGS,05427718,15,A,0.022,A,1.82,A,20,A,0.84,A,0.010,A,0.86,A,,,,,,,,,,,,,,,,,,,,
1992-04-03,USGS,05427718,15,A,0.020,A,1.63,A,19,A,0.78,A,0.010,A,0.82,A,,,,,,,,,,,,,,,,,,,,
1992-04-04,USGS,05427718,15,A,0.020,A,1.60,A,18,A,0.73,A,0.010,A,0.80,A,,,,,,,,,,,,,,,,,,,,
1992-04-05,USGS,05427718,14,A,0.020,A,1.51,A,18,A,0.66,A,0.010,A,0.76,A,,,,,,,,,,,,,,,,,,,,
1992-04-06,USGS,05427718,14,A,0.020,A,1.48,A,17,A,0.62,A,0.010,A,0.74,A,,,,,,,,,,,,,,,,,,,,
1992-04-07,USGS,05427718,14,A,0.020,A,1.55,A,16,A,0.62,A,0.010,A,0.78,A,,,,,,,,,,,,,,,,,,,,
