"sampledate","depth","wtemp","o2","o2sat","deck","light","frlight"
"1996-05-14",14,9,9.5,87.2,NA,NA,NA
"1996-05-14",15,8.9,9.5,87,NA,NA,NA
"1996-05-14",16,8.4,9.4,85.1,NA,NA,NA
"1996-05-14",17,8.2,9.3,83.8,NA,NA,NA
"1996-05-14",18,8.1,9.3,83.6,NA,NA,NA
"1996-05-14",19,8.1,9.3,83.6,NA,NA,NA
"1996-05-14",20,8.1,9.2,82.7,NA,NA,NA
"1996-05-14",21,8.1,8.7,78.2,NA,NA,NA
"1996-05-14",22,8,8.4,75.3,NA,NA,NA
"1996-05-14",23,8,8.2,73.5,NA,NA,NA
"1996-05-28",0,11.6,10,97.6,NA,NA,NA
"1996-05-28",1,11.6,10,97.6,NA,NA,NA
"1996-05-28",2,11.6,10,97.6,NA,NA,NA
"1996-05-28",3,11.6,10,97.6,NA,NA,NA
"1996-05-28",4,11.6,10,97.6,NA,NA,NA
"1996-05-28",5,11.6,10,97.6,NA,NA,NA
"1996-05-28",6,11.6,10,97.6,NA,NA,NA
"1996-05-28",7,11.6,10,97.6,NA,NA,NA
"1996-05-28",8,11.6,10,97.6,NA,NA,NA
"1996-05-28",9,11.6,10,97.6,NA,NA,NA
"1996-05-28",10,11.6,10,97.6,NA,NA,NA
"1996-05-28",11,11.6,10,97.6,NA,NA,NA
"1996-05-28",12,11.6,10,97.6,NA,NA,NA
"1996-05-28",13,11.6,10,97.6,NA,NA,NA
"1996-05-28",14,11.6,10,97.6,NA,NA,NA
"1996-05-28",15,11.6,10,97.6,NA,NA,NA
"1996-05-28",16,11.5,10,97.3,NA,NA,NA
"1996-05-28",17,11.5,9.8,95.4,NA,NA,NA
"1996-05-28",18,11.5,9.7,94.4,NA,NA,NA
"1996-05-28",19,11,8.9,85.6,NA,NA,NA
"1996-05-28",20,9.2,7,64.6,NA,NA,NA
"1996-05-28",20.5,9.2,6.9,63.7,NA,NA,NA
"1996-06-10",0,14.8,9.2,96.4,NA,NA,NA
"1996-06-10",1,14.7,9.2,96.2,NA,NA,NA
"1996-06-10",2,14.7,9.2,96.2,NA,NA,NA
"1996-06-10",3,14.7,9.2,96.2,NA,NA,NA
"1996-06-10",4,14.7,9.2,96.2,NA,NA,NA
"1996-06-10",5,14.6,9.2,96,NA,NA,NA
"1996-06-10",6,14.6,9.2,96,NA,NA,NA
"1996-06-10",7,14.6,9.2,96,NA,NA,NA
"1996-06-10",8,14.5,9.2,95.8,NA,NA,NA
"1996-06-10",9,14.1,8.9,91.8,NA,NA,NA
"1996-06-10",10,13.9,8.9,91.4,NA,NA,NA
"1996-06-10",11,13.4,8.7,88.4,NA,NA,NA
"1996-06-10",12,12.8,8.4,84.2,NA,NA,NA
"1996-06-10",13,12.5,8.3,82.6,NA,NA,NA
"1996-06-10",14,12.2,8.2,81.1,NA,NA,NA
"1996-06-10",15,11.9,8.2,80.6,NA,NA,NA
"1996-06-10",16,11.5,7.5,73,NA,NA,NA
"1996-06-10",17,11.3,7,67.8,NA,NA,NA
"1996-06-10",18,10.9,6.4,61.4,NA,NA,NA
"1996-06-10",19,10.8,6.2,59.4,NA,NA,NA
"1996-06-10",20,10.5,5,47.6,NA,NA,NA
"1996-06-10",21,10.3,3.4,32.2,NA,NA,NA
"1996-06-26",0,21,8.3,98.8,NA,NA,NA
"1996-06-26",1,20.9,8.2,97.4,NA,NA,NA
"1996-06-26",2,20.8,8.2,97.2,NA,NA,NA
"1996-06-26",3,20.7,8.3,98.2,NA,NA,NA
"1996-06-26",4,20.7,8.3,98.2,NA,NA,NA
"1996-06-26",5,20.5,8.2,96.6,NA,NA,NA
"1996-06-26",6,20.3,8.1,95.1,NA,NA,NA
"1996-06-26",7,19.2,8,91.9,NA,NA,NA
"1996-06-26",8,16.1,8,86.2,NA,NA,NA
"1996-06-26",9,15,7.9,83.1,NA,NA,NA
"1996-06-26",10,14.5,7.8,81.2,NA,NA,NA
"1996-06-26",11,13.9,7.3,75,NA,NA,NA
"1996-06-26",12,13.3,6.6,66.9,NA,NA,NA
"1996-06-26",13,13.2,6.5,65.7,NA,NA,NA
"1996-06-26",14,12.3,5.5,54.5,NA,NA,NA
"1996-06-26",15,12,5,49.2,NA,NA,NA
"1996-06-26",16,11.7,4.9,47.9,NA,NA,NA
"1996-06-26",17,11.6,4.8,46.8,NA,NA,NA
"1996-06-26",18,11.5,4.5,43.8,NA,NA,NA
"1996-06-26",19,11.3,3.9,37.8,NA,NA,NA
"1996-06-26",20,11.1,3.6,34.7,NA,NA,NA
"1996-06-26",21,10.8,1.9,18.2,NA,NA,NA
"1996-06-26",22,10.8,1.7,16.3,NA,NA,NA
"1996-07-08",0,24.3,10,126.8,NA,NA,NA
"1996-07-08",1,24.3,10.1,128.1,NA,NA,NA
"1996-07-08",2,24.3,10,126.8,NA,NA,NA
"1996-07-08",3,24.3,10,126.8,NA,NA,NA
"1996-07-08",4,24.3,10,126.8,NA,NA,NA
"1996-07-08",5,24.3,10,126.8,NA,NA,NA
"1996-07-08",6,24.3,10,126.8,NA,NA,NA
"1996-07-08",7,24.3,9.9,125.5,NA,NA,NA
"1996-07-08",8,22.7,9.9,121.8,NA,NA,NA
"1996-07-08",9,17,6.5,71.4,NA,NA,NA
"1996-07-08",10,15.2,5.7,60.2,NA,NA,NA
"1996-07-08",11,13.6,3.3,33.7,NA,NA,NA
"1996-07-08",12,12.8,2.9,29.1,NA,NA,NA
"1996-07-08",13,12.6,1.6,16,NA,NA,NA
"1996-07-08",14,12.3,1.1,10.9,NA,NA,NA
"1996-07-08",15,12,1.8,17.7,NA,NA,NA
"1996-07-08",16,11.6,1.1,10.7,NA,NA,NA
"1996-07-08",17,11.4,0.8,7.8,NA,NA,NA
"1996-07-08",18,11.2,0.6,5.8,NA,NA,NA
"1996-07-08",19,11.1,0.2,1.9,NA,NA,NA
"1996-07-08",20,11,0.1,1,NA,NA,NA
"1996-07-08",21,10.8,0.1,1,NA,NA,NA
"1996-07-08",22,10.7,0.1,1,NA,NA,NA
"1996-07-08",24.5,10.4,0.2,1.9,NA,NA,NA
"1996-07-22",0,22.6,10.5,128.9,NA,NA,NA
"1996-07-22",1,22.7,10.6,130.4,NA,NA,NA
"1996-07-22",2,22.7,10.6,130.4,NA,NA,NA
"1996-07-22",3,22.7,10.5,129.2,NA,NA,NA
"1996-07-22",4,22.7,10.6,130.4,NA,NA,NA
"1996-07-22",5,22.6,10.6,130.1,NA,NA,NA
"1996-07-22",6,22.6,10.7,131.4,NA,NA,NA
"1996-07-22",7,22.6,10.7,131.4,NA,NA,NA
"1996-07-22",8,21.9,7.7,93.3,NA,NA,NA
"1996-07-22",9,19.1,4.5,51.6,NA,NA,NA
"1996-07-22",10,17.2,3.4,37.5,NA,NA,NA
"1996-07-22",11,15.2,2.4,25.4,NA,NA,NA
"1996-07-22",12,13.7,1.1,11.2,NA,NA,NA
"1996-07-22",13,13,0.4,4,NA,NA,NA
"1996-07-22",14,12.1,0.5,4.9,NA,NA,NA
"1996-07-22",15,11.9,0.3,2.9,NA,NA,NA
"1996-07-22",16,11.7,0.3,2.9,NA,NA,NA
"1996-07-22",17,11.4,0.3,2.9,NA,NA,NA
"1996-07-22",18,11.2,0.3,2.9,NA,NA,NA
"1996-07-22",19,11.1,0.4,3.9,NA,NA,NA
"1996-07-22",20,10.8,0.3,2.9,NA,NA,NA
"1996-07-22",21,10.6,0.3,2.9,NA,NA,NA
"1996-07-22",22,10.5,0.2,1.9,NA,NA,NA
"1996-08-05",0,22.5,10.1,123.8,NA,NA,NA
"1996-08-05",1,22.5,10.1,123.8,NA,NA,NA
"1996-08-05",2,22.5,10.1,123.8,NA,NA,NA
"1996-08-05",3,22.4,10,122.3,NA,NA,NA
"1996-08-05",4,22.4,9.7,118.6,NA,NA,NA
"1996-08-05",5,22.4,9.5,116.2,NA,NA,NA
"1996-08-05",6,22.4,9.2,112.5,NA,NA,NA
"1996-08-05",7,22.3,8.9,108.6,NA,NA,NA
"1996-08-05",8,22.1,8.6,104.6,NA,NA,NA
"1996-08-05",9,19.1,7.4,84.8,NA,NA,NA
"1996-08-05",10,14.3,0.2,2.1,NA,NA,NA
"1996-08-05",11,13.5,0.2,2,NA,NA,NA
"1996-08-05",12,13.3,0.2,2,NA,NA,NA
"1996-08-05",13,12.9,0.2,2,NA,NA,NA
"1996-08-05",14,12.4,0.2,2,NA,NA,NA
"1996-08-05",15,12.1,0.2,2,NA,NA,NA
"1996-08-05",16,11.9,0.2,2,NA,NA,NA
"1996-08-05",17,11.7,0.2,2,NA,NA,NA
"1996-08-05",18,11.2,0.2,1.9,NA,NA,NA
"1996-08-05",19,10.9,0.2,1.9,NA,NA,NA
"1996-08-05",20,10.5,0.3,2.9,NA,NA,NA
"1996-08-05",21,10.4,0.3,2.8,NA,NA,NA
"1996-08-05",22,10.4,0.3,2.8,NA,NA,NA
"1996-08-05",22.5,10.4,0.4,3.8,NA,NA,NA
"1996-08-19",0,23.3,8,99.5,NA,NA,NA
"1996-08-19",1,23.2,8,99.4,NA,NA,NA
"1996-08-19",2,23.2,8,99.4,NA,NA,NA
"1996-08-19",3,23.2,8.1,100.6,NA,NA,NA
"1996-08-19",4,23.2,8.1,100.6,NA,NA,NA
"1996-08-19",5,23.2,8,99.4,NA,NA,NA
"1996-08-19",6,23.1,7.9,97.9,NA,NA,NA
"1996-08-19",7,23.1,7.8,96.7,NA,NA,NA
"1996-08-19",8,22.9,7.4,91.4,NA,NA,NA
"1996-08-19",9,20.2,1.8,21.1,NA,NA,NA
"1996-08-19",10,15.6,0.7,7.5,NA,NA,NA
"1996-08-19",11,14.4,0.6,6.2,NA,NA,NA
"1996-08-19",12,13.1,0.6,6.1,NA,NA,NA
"1996-08-19",13,12.7,0.6,6,NA,NA,NA
"1996-08-19",14,12.1,0.6,5.9,NA,NA,NA
"1996-08-19",15,11.7,0.6,5.9,NA,NA,NA
"1996-08-19",16,11.5,0.6,5.8,NA,NA,NA
"1996-08-19",17,11.4,0.6,5.8,NA,NA,NA
"1996-08-19",18,11.2,0.6,5.8,NA,NA,NA
"1996-08-19",19,11,0.6,5.8,NA,NA,NA
"1996-08-19",20,10.8,0.6,5.7,NA,NA,NA
"1996-08-19",21,10.7,0.6,5.7,NA,NA,NA
"1996-08-19",22,10.6,0.6,5.7,NA,NA,NA
"1996-08-19",23,10.5,0.6,5.7,NA,NA,NA
"1996-08-19",24,10.5,0.6,5.7,NA,NA,NA
"1996-09-05",0,26.2,8.6,112.9,NA,NA,NA
"1996-09-05",1,25.1,8.1,104.2,NA,NA,NA
"1996-09-05",2,24.2,7.7,97.5,NA,NA,NA
"1996-09-05",3,23.9,7.3,91.9,NA,NA,NA
"1996-09-05",4,23.7,7.2,90.3,NA,NA,NA
"1996-09-05",5,23.5,7.1,88.7,NA,NA,NA
"1996-09-05",6,23.5,7,87.4,NA,NA,NA
"1996-09-05",6.5,23.2,5.6,69.6,NA,NA,NA
"1996-09-05",7,23.1,5.2,64.5,NA,NA,NA
"1996-09-05",8,22.2,1.8,21.9,NA,NA,NA
"1996-09-05",9,21.3,0.2,2.4,NA,NA,NA
"1996-09-05",10,18.4,0.2,2.3,NA,NA,NA
"1996-09-05",11,15.2,0.2,2.1,NA,NA,NA
"1996-09-05",12,13.6,0.2,2,NA,NA,NA
"1996-09-05",13,12.9,0.2,2,NA,NA,NA
"1996-09-05",14,12.4,0.2,2,NA,NA,NA
"1996-09-05",15,12,0.2,2,NA,NA,NA
"1996-09-05",16,11.6,0.2,2,NA,NA,NA
"1996-09-05",17,11.4,0.2,1.9,NA,NA,NA
"1996-09-05",18,11.1,0.2,1.9,NA,NA,NA
"1996-09-05",19,11,0.2,1.9,NA,NA,NA
"1996-09-05",20,10.9,0.1,1,NA,NA,NA
"1996-09-05",21,10.8,0.1,1,NA,NA,NA
"1996-09-05",22,10.6,0.1,1,NA,NA,NA
"1996-09-16",0,19,7.8,89.2,NA,NA,NA
"1996-09-16",1,19,7.7,88.1,NA,NA,NA
"1996-09-16",2,19,7.7,88.1,NA,NA,NA
"1996-09-16",3,19.1,7.7,88.2,NA,NA,NA
"1996-09-16",4,19.1,7.7,88.2,NA,NA,NA
"1996-09-16",5,19.1,7.7,88.2,NA,NA,NA
"1996-09-16",6,19.1,7.7,88.2,NA,NA,NA
"1996-09-16",7,19.1,7.7,88.2,NA,NA,NA
"1996-09-16",8,19.1,7.6,87.1,NA,NA,NA
"1996-09-16",9,19,7.5,85.8,NA,NA,NA
"1996-09-16",10,19,6.9,78.9,NA,NA,NA
"1996-09-16",10.5,18.5,2.8,31.7,NA,NA,NA
"1996-09-16",11,16.1,0.1,1.1,NA,NA,NA
"1996-09-16",12,14.2,0.1,1,NA,NA,NA
"1996-09-16",13,13.1,0.1,1,NA,NA,NA
"1996-09-16",14,12.6,0.1,1,NA,NA,NA
"1996-09-16",15,12.1,0.1,1,NA,NA,NA
"1996-09-16",16,11.8,0.1,1,NA,NA,NA
"1996-09-16",17,11.3,0.1,1,NA,NA,NA
"1996-09-16",18,11.2,0.1,1,NA,NA,NA
"1996-09-16",19,11.1,0.1,1,NA,NA,NA
"1996-09-16",20,11,0.2,1.9,NA,NA,NA
"1996-09-16",21,10.8,0.2,1.9,NA,NA,NA
"1996-09-16",22,10.7,0.2,1.9,NA,NA,NA
"1996-09-16",23,10.6,0.2,1.9,NA,NA,NA
"1996-10-16",0,14.8,9.1,95.3,NA,NA,NA
"1996-10-16",1,14.6,8.9,92.8,NA,NA,NA
"1996-10-16",2,14.1,8.3,85.6,NA,NA,NA
"1996-10-16",3,14,8.1,83.4,NA,NA,NA
"1996-10-16",4,14,7.9,81.3,NA,NA,NA
"1996-10-16",5,14,7.8,80.3,NA,NA,NA
"1996-10-16",6,13.9,7.7,79.1,NA,NA,NA
"1996-10-16",7,13.8,7.4,75.8,NA,NA,NA
"1996-10-16",8,13.8,7.5,76.9,NA,NA,NA
"1996-10-16",9,13.8,7.5,76.9,NA,NA,NA
"1996-10-16",10,13.8,7.4,75.8,NA,NA,NA
"1996-10-16",11,13.7,7.3,74.7,NA,NA,NA
"1996-10-16",12,13.7,7.3,74.7,NA,NA,NA
"1996-10-16",13,13.7,7.4,75.7,NA,NA,NA
"1996-10-16",14,13.7,7.3,74.7,NA,NA,NA
"1996-10-16",15,13.7,7.2,73.6,NA,NA,NA
"1996-10-16",16,13.6,6,61.2,NA,NA,NA
"1996-10-16",17,13.1,1,10.1,NA,NA,NA
"1996-10-16",18,12.9,0.3,3,NA,NA,NA
"1996-10-16",19,12.6,0.3,3,NA,NA,NA
"1996-10-16",20,12.1,0.2,2,NA,NA,NA
"1996-10-16",21,11.2,0.2,1.9,NA,NA,NA
"1996-10-16",22,11.1,0.2,1.9,NA,NA,NA
"1996-11-08",0,8.9,10.4,95.3,NA,NA,NA
"1996-11-08",1,9,10.3,94.6,NA,NA,NA
"1996-11-08",2,9,10.4,95.5,NA,NA,NA
"1996-11-08",3,9,10.3,94.6,NA,NA,NA
"1996-11-08",4,9,10.3,94.6,NA,NA,NA
"1996-11-08",5,9,10.3,94.6,NA,NA,NA
"1996-11-08",6,9,10.2,93.6,NA,NA,NA
"1996-11-08",7,9,10.2,93.6,NA,NA,NA
"1996-11-08",8,9,10.3,94.6,NA,NA,NA
"1996-11-08",9,9,10.3,94.6,NA,NA,NA
"1996-11-08",10,9,10.2,93.6,NA,NA,NA
"1996-11-08",11,9,10.2,93.6,NA,NA,NA
"1996-11-08",12,9,10.2,93.6,NA,NA,NA
"1996-11-08",13,9,10.2,93.6,NA,NA,NA
"1996-11-08",14,9,10.5,96.4,NA,NA,NA
"1996-11-08",15,9,10.2,93.6,NA,NA,NA
"1996-11-08",16,9,10.2,93.6,NA,NA,NA
"1996-11-08",17,9,10.2,93.6,NA,NA,NA
"1996-11-08",18,9,10.1,92.7,NA,NA,NA
"1996-11-08",19,9,10.1,92.7,NA,NA,NA
"1996-11-08",20,9,10.1,92.7,NA,NA,NA
"1996-11-08",21,9,10,91.8,NA,NA,NA
"1996-11-08",22,9,10.1,92.7,NA,NA,NA
"1996-11-25",0,4.3,11.5,93.9,NA,NA,NA
"1996-11-25",1,4.2,11.3,92,NA,NA,NA
"1996-11-25",2,4.3,11.3,92.2,NA,NA,NA
"1996-11-25",3,4.3,11.2,91.4,NA,NA,NA
"1996-11-25",4,4.2,11.1,90.4,NA,NA,NA
"1996-11-25",5,4.2,11.2,91.2,NA,NA,NA
"1996-11-25",6,4.2,11.2,91.2,NA,NA,NA
"1996-11-25",7,4.2,11.2,91.2,NA,NA,NA
"1996-11-25",8,4.2,11.2,91.2,NA,NA,NA
"1996-11-25",9,4.2,11.2,91.2,NA,NA,NA
"1996-11-25",10,4.2,11.2,91.2,NA,NA,NA
"1996-11-25",11,4.2,11.2,91.2,NA,NA,NA
"1996-11-25",12,4.2,11.2,91.2,NA,NA,NA
"1996-11-25",13,4.1,11.2,90.9,NA,NA,NA
"1996-11-25",14,4.2,11.2,91.2,NA,NA,NA
"1996-11-25",15,4.1,11.2,90.9,NA,NA,NA
"1996-11-25",16,4.1,11.2,90.9,NA,NA,NA
"1996-11-25",17,4.1,11.2,90.9,NA,NA,NA
"1996-11-25",18,4.2,11.2,91.2,NA,NA,NA
"1996-11-25",19,4.2,11.2,91.2,NA,NA,NA
"1996-11-25",20,4.2,11.2,91.2,NA,NA,NA
"1996-11-25",21,4.1,11.2,90.9,NA,NA,NA
"1996-11-25",22,4.1,11.2,90.9,NA,NA,NA
"1997-01-14",0,0.2,13.9,101.5,NA,NA,NA
"1997-01-14",1,0.4,13.9,102,NA,NA,NA
"1997-01-14",2,0.5,13.8,101.6,NA,NA,NA
"1997-01-14",3,0.5,13.8,101.6,NA,NA,NA
"1997-01-14",4,0.6,13.7,101.1,NA,NA,NA
"1997-01-14",5,0.6,13.5,99.7,NA,NA,NA
"1997-01-14",6,0.6,13.4,98.9,NA,NA,NA
"1997-01-14",7,0.6,13.4,98.9,NA,NA,NA
"1997-01-14",8,0.6,13.3,98.2,NA,NA,NA
"1997-01-14",9,0.6,13.4,98.9,NA,NA,NA
"1997-01-14",10,0.7,13.4,99.2,NA,NA,NA
"1997-01-14",11,0.7,13.5,99.9,NA,NA,NA
"1997-01-14",12,0.7,13.5,99.9,NA,NA,NA
"1997-01-14",13,0.7,13.5,99.9,NA,NA,NA
"1997-01-14",14,0.8,11.9,88.3,NA,NA,NA
"1997-01-14",15,0.9,11.4,84.9,NA,NA,NA
"1997-01-14",16,1,11,82.1,NA,NA,NA
"1997-01-14",17,1.1,11.6,86.8,NA,NA,NA
"1997-01-14",18,1.3,11.1,83.6,NA,NA,NA
"1997-01-14",19,1.4,8.6,64.9,NA,NA,NA
"1997-01-14",20,1.5,7.3,55.3,NA,NA,NA
"1997-01-14",21,1.5,9.3,70.4,NA,NA,NA
"1997-01-14",22,1.5,7.4,56,NA,NA,NA
"1997-01-14",23,1.8,5.9,45,NA,NA,NA
"1997-01-14",24,2.2,4.4,34,NA,NA,NA
"1997-02-17",0,0.4,14.6,107.2,NA,NA,NA
"1997-02-17",1,0.6,14.7,108.5,NA,NA,NA
"1997-02-17",2,0.9,14.6,108.7,NA,NA,NA
"1997-02-17",3,1,14.6,109,NA,NA,NA
"1997-02-17",4,1,14.5,108.3,NA,NA,NA
"1997-02-17",5,1,14.4,107.5,NA,NA,NA
"1997-02-17",6,1,14.4,107.5,NA,NA,NA
"1997-02-17",7,1,14.4,107.5,NA,NA,NA
"1997-02-17",8,1,14.4,107.5,NA,NA,NA
"1997-02-17",9,1,14.5,108.3,NA,NA,NA
"1997-02-17",10,1,14.5,108.3,NA,NA,NA
"1997-02-17",11,1.1,14.5,108.6,NA,NA,NA
"1997-02-17",12,1.2,13.8,103.6,NA,NA,NA
"1997-02-17",13,1.2,13.2,99.1,NA,NA,NA
"1997-02-17",14,1.2,12.8,96.1,NA,NA,NA
"1997-02-17",15,1.3,12.6,94.9,NA,NA,NA
"1997-02-17",15.5,1.4,11.9,89.8,NA,NA,NA
"1997-02-17",16,1.5,10.5,79.5,NA,NA,NA
"1997-02-17",17,1.6,9.9,75.2,NA,NA,NA
"1997-02-17",18,1.7,8.2,62.4,NA,NA,NA
"1997-02-17",19,1.8,7.5,57.3,NA,NA,NA
"1997-02-17",19.5,NA,3.8,NA,NA,NA,NA
"1997-02-17",20,2,3.8,29.2,NA,NA,NA
"1997-02-17",21,2.2,2.7,20.8,NA,NA,NA
"1997-02-17",22,2.3,2.6,20.1,NA,NA,NA
"1997-04-09",0,4,14.5,117.4,NA,NA,NA
"1997-04-09",1,3.9,14.5,117.1,NA,NA,NA
"1997-04-09",2,3.9,14.4,116.3,NA,NA,NA
"1997-04-09",3,3.8,14.3,115.2,NA,NA,NA
"1997-04-09",4,3.8,14.3,115.2,NA,NA,NA
"1997-04-09",5,3.8,14.3,115.2,NA,NA,NA
"1997-04-09",6,3.8,14.3,115.2,NA,NA,NA
"1997-04-09",7,3.8,14.3,115.2,NA,NA,NA
"1997-04-09",8,3.8,14.3,115.2,NA,NA,NA
"1997-04-09",9,3.7,14.4,115.7,NA,NA,NA
"1997-04-09",10,3.7,14.3,114.9,NA,NA,NA
"1997-04-09",11,3.7,14.3,114.9,NA,NA,NA
"1997-04-09",12,3.7,14.3,114.9,NA,NA,NA
"1997-04-09",13,3.7,14.3,114.9,NA,NA,NA
"1997-04-09",14,3.8,14.3,115.2,NA,NA,NA
"1997-04-09",15,3.8,14.3,115.2,NA,NA,NA
"1997-04-09",16,3.8,14.3,115.2,NA,NA,NA
"1997-04-09",17,3.8,14.4,116,NA,NA,NA
"1997-04-09",18,3.8,14.3,115.2,NA,NA,NA
"1997-04-09",19,3.7,14.3,114.9,NA,NA,NA
"1997-04-09",20,3.7,14.3,114.9,NA,NA,NA
"1997-04-09",21,3.7,14.2,114.1,NA,NA,NA
"1997-04-21",0,5.6,12.3,103.8,NA,NA,NA
"1997-04-21",1,5.5,12.3,103.6,NA,NA,NA
"1997-04-21",2,5.4,12.3,103.3,NA,NA,NA
"1997-04-21",3,5.3,12.3,103,NA,NA,NA
"1997-04-21",4,5.1,12.3,102.5,NA,NA,NA
"1997-04-21",5,5.1,12.3,102.5,NA,NA,NA
"1997-04-21",6,5.1,12.3,102.5,NA,NA,NA
"1997-04-21",7,5,12.2,101.4,NA,NA,NA
"1997-04-21",8,4.9,12.2,101.2,NA,NA,NA
"1997-04-21",9,4.9,12.2,101.2,NA,NA,NA
"1997-04-21",10,4.9,12.2,101.2,NA,NA,NA
"1997-04-21",11,4.9,12.2,101.2,NA,NA,NA
"1997-04-21",12,4.9,12.2,101.2,NA,NA,NA
"1997-04-21",13,4.8,12.2,100.9,NA,NA,NA
"1997-04-21",14,4.8,12.1,100.1,NA,NA,NA
"1997-04-21",15,4.7,12.1,99.8,NA,NA,NA
"1997-04-21",16,4.6,12.1,99.5,NA,NA,NA
"1997-04-21",17,4.5,12,98.5,NA,NA,NA
"1997-04-21",18,4.5,11.9,97.6,NA,NA,NA
"1997-04-21",19,4.5,11.8,96.8,NA,NA,NA
"1997-04-21",20,4.5,11.8,96.8,NA,NA,NA
"1997-04-21",21,4.5,10.9,89.4,NA,NA,NA
"1997-04-21",22,4.5,10.8,88.6,NA,NA,NA
"1997-05-02",0,7.9,11.3,101,NA,NA,NA
"1997-05-02",1,7.9,11.5,102.8,NA,NA,NA
"1997-05-02",2,7.9,11.4,101.9,NA,NA,NA
"1997-05-02",3,7.9,11.4,101.9,NA,NA,NA
"1997-05-02",4,7.8,11.5,102.6,NA,NA,NA
"1997-05-02",5,7.7,11.6,103.2,NA,NA,NA
"1997-05-02",6,7.7,11.7,104.1,NA,NA,NA
"1997-05-02",7,7.7,11.7,104.1,NA,NA,NA
"1997-05-02",8,7.6,11.9,105.6,NA,NA,NA
"1997-05-02",9,7.6,11.9,105.6,NA,NA,NA
"1997-05-02",10,7.6,11.9,105.6,NA,NA,NA
"1997-05-02",11,7.6,11.9,105.6,NA,NA,NA
"1997-05-02",12,7.5,11.8,104.5,NA,NA,NA
"1997-05-02",13,7.5,11.8,104.5,NA,NA,NA
"1997-05-02",14,7.5,11.8,104.5,NA,NA,NA
"1997-05-02",15,7.5,11.7,103.6,NA,NA,NA
"1997-05-02",16,7.5,11.6,102.7,NA,NA,NA
"1997-05-02",17,7.5,11.6,102.7,NA,NA,NA
"1997-05-02",18,7.4,11.6,102.4,NA,NA,NA
"1997-05-02",19,7.4,11.6,102.4,NA,NA,NA
"1997-05-02",20,7.4,11.5,101.6,NA,NA,NA
"1997-05-02",21,7.2,11.1,97.5,NA,NA,NA
"1997-05-02",22,7.1,11.3,99.1,NA,NA,NA
"1997-05-13",0,11.1,12.6,121.5,NA,NA,NA
"1997-05-13",1,10.3,12.4,117.4,NA,NA,NA
"1997-05-13",2,10.1,12.3,115.9,NA,NA,NA
"1997-05-13",3,10,11.7,110,NA,NA,NA
"1997-05-13",4,10,11.6,109.1,NA,NA,NA
"1997-05-13",5,10,11.4,107.2,NA,NA,NA
"1997-05-13",6,10,11.4,107.2,NA,NA,NA
"1997-05-13",7,10,11.4,107.2,NA,NA,NA
"1997-05-13",8,10,11.4,107.2,NA,NA,NA
"1997-05-13",9,9.9,11.3,106,NA,NA,NA
"1997-05-13",10,9.9,11.2,105,NA,NA,NA
"1997-05-13",11,9.9,11,103.2,NA,NA,NA
"1997-05-13",12,9.9,11,103.2,NA,NA,NA
"1997-05-13",13,9.9,11,103.2,NA,NA,NA
"1997-05-13",14,9.8,11,102.9,NA,NA,NA
"1997-05-13",15,9.8,10.9,102,NA,NA,NA
"1997-05-13",16,9.8,10.8,101.1,NA,NA,NA
"1997-05-13",17,9.8,10.9,102,NA,NA,NA
"1997-05-13",18,9.8,10.8,101.1,NA,NA,NA
"1997-05-13",19,9.8,10.8,101.1,NA,NA,NA
"1997-05-13",20,9.8,10.8,101.1,NA,NA,NA
"1997-05-13",21,9.7,10.8,100.8,NA,NA,NA
"1997-05-13",21.5,9.5,NA,NA,NA,NA,NA
"1997-05-13",22,9.5,5.5,51.1,NA,NA,NA
"1997-05-28",0,12,9.8,96.5,NA,NA,NA
"1997-05-28",1,11.8,9.7,95.1,NA,NA,NA
"1997-05-28",2,11.8,9.8,96,NA,NA,NA
"1997-05-28",3,11.8,9.8,96,NA,NA,NA
"1997-05-28",4,11.8,9.8,96,NA,NA,NA
"1997-05-28",5,11.8,9.8,96,NA,NA,NA
"1997-05-28",6,11.8,9.6,94.1,NA,NA,NA
"1997-05-28",7,11.7,9.7,94.9,NA,NA,NA
"1997-05-28",8,11.5,9.7,94.4,NA,NA,NA
"1997-05-28",9,11.5,9.6,93.4,NA,NA,NA
"1997-05-28",10,11.4,9.8,95.2,NA,NA,NA
"1997-05-28",11,11.4,9.7,94.2,NA,NA,NA
"1997-05-28",12,11.4,9.7,94.2,NA,NA,NA
"1997-05-28",13,11.4,9.5,92.3,NA,NA,NA
"1997-05-28",14,11.3,9.5,92.1,NA,NA,NA
"1997-05-28",15,11.2,9.5,91.8,NA,NA,NA
"1997-05-28",16,11.1,9.4,90.7,NA,NA,NA
"1997-05-28",17,11,9.4,90.5,NA,NA,NA
"1997-05-28",18,10.8,9.4,90,NA,NA,NA
"1997-05-28",19,10.8,9.3,89.1,NA,NA,NA
"1997-05-28",20,10.8,9.3,89.1,NA,NA,NA
"1997-05-28",21,10.7,9.1,87,NA,NA,NA
"1997-05-28",22,10.7,8.5,81.2,NA,NA,NA
"1997-05-28",23,10.7,8.5,81.2,NA,NA,NA
"1997-06-11",0,17.3,11.1,122.6,NA,NA,NA
"1997-06-11",1,17.3,11.1,122.6,NA,NA,NA
"1997-06-11",2,17.3,11.1,122.6,NA,NA,NA
